Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:08,2017-12-09 23:41:08,0.010s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 23:41:08,2017-12-09 23:41:09,1.080s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.094s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.005s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.008s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.001s,NOT_RUN
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.000s,NOT_RUN
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.000s,NOT_RUN
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.001s,NOT_RUN
Start listener action : afterTestCase,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:09,0.121s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 23:41:09,2017-12-09 23:41:14,4.733s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 23:41:10,2017-12-09 23:41:10,0.001s,NOT_RUN
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 23:41:10,2017-12-09 23:41:10,0.000s,NOT_RUN
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 23:41:10,2017-12-09 23:41:10,0.000s,NOT_RUN
click,Chrome 63.0.3239.84,,2017-12-09 23:41:10,2017-12-09 23:41:10,0.089s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 23:41:10,2017-12-09 23:41:12,2.001s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:12,2017-12-09 23:41:12,0.017s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 23:41:12,2017-12-09 23:41:13,1.072s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:41:13,2017-12-09 23:41:13,0.092s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:13,2017-12-09 23:41:13,0.003s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:13,2017-12-09 23:41:13,0.011s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 23:41:13,2017-12-09 23:41:14,1.003s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.066s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.003s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.015s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.000s,NOT_RUN
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.001s,NOT_RUN
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.000s,NOT_RUN
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.000s,NOT_RUN
Start listener action : afterTestCase,Chrome 63.0.3239.84,,2017-12-09 23:41:14,2017-12-09 23:41:14,0.088s,PASSED
