Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:57,0.010s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:57,0.011s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:57,0.038s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:57,0.074s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:57,0.014s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 12:17:57,2017-12-09 12:17:58,0.773s,PASSED
,,,,,,
Test Cases/JavaScriptPopup/TC-HandlingJavaScriptConfirmation,Chrome 63.0.3239.84,,2017-12-09 12:17:58,2017-12-09 12:18:12,13.546s,PASSED
openBrowser,Chrome 63.0.3239.84,,2017-12-09 12:17:59,2017-12-09 12:18:05,6.420s,PASSED
waitForPageLoad,Chrome 63.0.3239.84,,2017-12-09 12:18:05,2017-12-09 12:18:05,0.013s,PASSED
maximizeWindow,Chrome 63.0.3239.84,,2017-12-09 12:18:05,2017-12-09 12:18:06,1.396s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 12:18:06,2017-12-09 12:18:07,0.182s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 12:18:07,2017-12-09 12:18:09,2.001s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 12:18:09,2017-12-09 12:18:09,0.014s,PASSED
switchToFrame,Chrome 63.0.3239.84,,2017-12-09 12:18:09,2017-12-09 12:18:10,1.231s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 12:18:10,2017-12-09 12:18:10,0.120s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 12:18:10,2017-12-09 12:18:10,0.003s,PASSED
acceptAlert,Chrome 63.0.3239.84,,2017-12-09 12:18:10,2017-12-09 12:18:10,0.009s,PASSED
delay,Chrome 63.0.3239.84,,2017-12-09 12:18:10,2017-12-09 12:18:11,1.001s,PASSED
click,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.103s,PASSED
waitForAlert,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.004s,PASSED
dismissAlert,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.010s,PASSED
switchToDefaultContent,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.022s,PASSED
closeWindowIndex,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.078s,PASSED
switchToWindowIndex,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:11,0.017s,PASSED
closeBrowser,Chrome 63.0.3239.84,,2017-12-09 12:18:11,2017-12-09 12:18:12,0.657s,PASSED
